Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Latitude,Longitude,user id,product id,Interaction type,Date,Heure,Month
2615,18,Male,Jacket,Outerwear,65,North Dakota,M,Turquoise,Spring,4.2,No,Express,No,No,36,Bank Transfer,Fortnightly,47.5515,-101.002,2615.0,6356b84edc00b9c0ea606ba0f6ef4ec7,purchase,2023-08-03,10:00:00,2023-08
2713,37,Female,Jacket,Outerwear,95,North Dakota,L,Brown,Fall,4.6,No,Standard,No,No,7,Debit Card,Quarterly,47.5515,-101.002,2713.0,afe0f32d8e82efe93aaab4c2eb8d6a93,purchase,2023-06-14,10:00:00,2023-06
2813,66,Female,Hoodie,Clothing,91,North Dakota,XL,Magenta,Fall,3.8,No,Store Pickup,No,No,1,Credit Card,Every 3 Months,47.5515,-101.002,2813.0,9a6d831e0470cc3abfcc5815ef6bd7c3,view,2023-09-22,10:00:00,2023-09
2871,47,Female,Jewelry,Accessories,34,North Dakota,M,Blue,Winter,4.8,No,Free Shipping,No,No,49,Debit Card,Every 3 Months,47.5515,-101.002,2871.0,a7494e5c6cc22056f1962fc876298452,view,2023-11-30,08:00:00,2023-11
2880,62,Female,Blouse,Clothing,57,North Dakota,XL,Turquoise,Winter,4.9,No,Free Shipping,No,No,31,Venmo,Annually,47.5515,-101.002,2880.0,f9c919ea38ecdb92cd87310f16f5b9ea,like,2023-09-12,08:00:00,2023-09
2891,39,Female,Jeans,Clothing,55,North Dakota,M,Violet,Winter,3.7,No,Free Shipping,No,No,23,Credit Card,Monthly,47.5515,-101.002,2891.0,db43143847bf1064d7e77c518bf0dada,view,2023-12-20,08:00:00,2023-12
2993,41,Female,Socks,Clothing,64,North Dakota,M,Charcoal,Spring,3.9,No,Store Pickup,No,No,25,Venmo,Weekly,47.5515,-101.002,2993.0,f1c169fc0fbc069fdb894309f5a26d3a,purchase,2023-12-13,08:00:00,2023-12
37,35,Male,T-shirt,Clothing,69,Illinois,M,Maroon,Winter,4.6,Yes,Free Shipping,Yes,Yes,44,PayPal,Fortnightly,40.0417,-89.1965,37.0,4449b3fa30a6becd3ede26511c8b2180,purchase,2023-11-15,08:00:00,2023-11
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly,40.0417,-89.1965,180.0,f8b4583c361d8b91315d49355691c920,view,2023-12-19,08:00:00,2023-12
419,18,Male,Sweater,Clothing,73,Illinois,L,Purple,Spring,3.0,Yes,Standard,Yes,Yes,27,Venmo,Bi-Weekly,40.0417,-89.1965,419.0,74793917046a36f292036ccd256993cc,purchase,2023-08-13,10:00:00,2023-08
425,66,Male,Sweater,Clothing,23,Illinois,M,Gold,Winter,4.3,Yes,Standard,Yes,Yes,42,PayPal,Fortnightly,40.0417,-89.1965,425.0,66a7a3ea1f063e4ad0f35eccb5d90aaf,view,2023-08-19,10:00:00,2023-08
428,58,Male,Backpack,Accessories,91,Illinois,L,Black,Winter,4.5,Yes,Store Pickup,Yes,Yes,6,Credit Card,Quarterly,40.0417,-89.1965,428.0,a06a272fa6f90439b2667c2397577d1a,like,2023-08-22,10:00:00,2023-08
463,59,Male,Jacket,Outerwear,81,Illinois,M,White,Fall,3.3,Yes,Express,Yes,Yes,48,Venmo,Every 3 Months,40.0417,-89.1965,463.0,52be5df83e35e8eead95bf914d24f020,view,2023-09-26,10:00:00,2023-09
509,27,Male,Jewelry,Accessories,20,Illinois,S,Yellow,Winter,3.7,Yes,Store Pickup,Yes,Yes,31,PayPal,Quarterly,40.0417,-89.1965,509.0,d94c0dc1c0215ed6b3918f5c7b2a08cb,purchase,2023-09-11,08:00:00,2023-09
537,44,Male,Jacket,Outerwear,84,Illinois,S,Maroon,Fall,4.4,Yes,Store Pickup,Yes,Yes,16,Debit Card,Every 3 Months,40.0417,-89.1965,537.0,f4048423c6deb2143363d5e80aadfcf3,like,2023-07-12,08:00:00,2023-07
543,27,Male,Boots,Footwear,79,Illinois,XL,Teal,Spring,4.6,Yes,Next Day Air,Yes,Yes,35,Cash,Bi-Weekly,40.0417,-89.1965,543.0,342b2bbe677c81722e64f85bf3b60d49,purchase,2023-12-13,08:00:00,2023-12
663,24,Male,Gloves,Accessories,98,Illinois,L,Magenta,Fall,2.8,Yes,Express,Yes,Yes,39,Venmo,Bi-Weekly,40.0417,-89.1965,663.0,d2f0f3601c49ed2cb7345fb2fe54fd47,purchase,2023-12-24,08:00:00,2023-12
670,43,Male,Jacket,Outerwear,89,Illinois,M,Gray,Spring,3.3,Yes,Free Shipping,Yes,Yes,45,Venmo,Bi-Weekly,40.0417,-89.1965,670.0,ef15311c6bf66d62d38c20fcc307f15e,view,2022-12-29,10:00:00,2022-12
745,67,Male,Boots,Footwear,66,Illinois,S,Charcoal,Spring,4.1,Yes,Next Day Air,Yes,Yes,42,Debit Card,Bi-Weekly,40.0417,-89.1965,745.0,749f036e6fe60769791e0dac36d2f680,purchase,2023-04-12,08:00:00,2023-04
769,64,Male,Backpack,Accessories,95,Illinois,XL,Red,Spring,2.6,Yes,Express,Yes,Yes,45,Venmo,Weekly,40.0417,-89.1965,769.0,e1e8e034ef73f182067e946abba304ca,like,2023-12-28,08:00:00,2023-12
773,18,Male,Jeans,Clothing,22,Illinois,L,Teal,Fall,3.6,Yes,Free Shipping,Yes,Yes,40,Debit Card,Bi-Weekly,40.0417,-89.1965,773.0,86206da37c9119c234bb1e016d5942b1,purchase,2022-12-30,10:00:00,2022-12
812,18,Male,Sneakers,Footwear,35,Illinois,M,Green,Winter,2.7,Yes,Free Shipping,Yes,Yes,36,Venmo,Quarterly,40.0417,-89.1965,812.0,0a76a714aa0033d736d7aa7dc1885f04,view,2023-11-11,08:00:00,2023-11
817,26,Male,Sweater,Clothing,24,Illinois,L,Cyan,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,Debit Card,Monthly,40.0417,-89.1965,817.0,038fa0440dc2b090e0a04c33edfff391,purchase,2023-11-16,08:00:00,2023-11
838,25,Male,Hoodie,Clothing,28,Illinois,L,Brown,Spring,4.9,Yes,Express,Yes,Yes,33,Cash,Every 3 Months,40.0417,-89.1965,838.0,9690414703801430d2eb09234a6c0d34,view,2023-07-12,08:00:00,2023-07
840,48,Male,Shirt,Clothing,31,Illinois,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,Yes,10,Debit Card,Every 3 Months,40.0417,-89.1965,840.0,265038f622f0d300f8b51ab47659b6d2,view,2023-09-12,08:00:00,2023-09
898,29,Male,Shirt,Clothing,91,Illinois,M,Gray,Spring,3.4,Yes,Express,Yes,Yes,46,Venmo,Weekly,40.0417,-89.1965,898.0,f09303c4b66053940daf1858816445b8,purchase,2023-02-11,08:00:00,2023-02
942,39,Male,Handbag,Accessories,35,Illinois,L,Black,Winter,4.5,Yes,2-Day Shipping,Yes,Yes,38,PayPal,Every 3 Months,40.0417,-89.1965,942.0,8262b1da2a9252ae01a145d52fd225ab,purchase,2023-12-16,08:00:00,2023-12
1047,40,Male,Sneakers,Footwear,22,Illinois,M,Magenta,Winter,4.2,Yes,Standard,Yes,Yes,12,Venmo,Annually,40.0417,-89.1965,1047.0,7216fbdb76fd0d1cc445e6c421ee83a2,like,2023-10-30,08:00:00,2023-10
1132,67,Male,Shirt,Clothing,73,Illinois,M,Black,Spring,3.7,No,Express,Yes,Yes,20,Bank Transfer,Monthly,40.0417,-89.1965,1132.0,63551190b537a0401f47061c86f91be1,view,2023-01-21,10:00:00,2023-01
1137,23,Male,Handbag,Accessories,83,Illinois,S,Cyan,Summer,4.8,No,Free Shipping,Yes,Yes,37,Cash,Monthly,40.0417,-89.1965,1137.0,c007a8a924da9bdf4413e7f4af2a094c,purchase,2023-11-10,08:00:00,2023-11
1171,57,Male,Skirt,Clothing,62,Illinois,S,Red,Spring,3.2,No,Express,Yes,Yes,33,Cash,Bi-Weekly,40.0417,-89.1965,1171.0,b86cdca131e9d32dd6a425a45b1fd3c3,purchase,2023-11-14,08:00:00,2023-11
1202,27,Male,Shoes,Footwear,61,Illinois,XL,Black,Summer,3.1,No,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly,40.0417,-89.1965,1202.0,44fb95ad7662276d3406b6ece14973d3,view,2023-12-15,08:00:00,2023-12
1225,62,Male,Shorts,Clothing,50,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,Yes,Yes,18,Venmo,Weekly,40.0417,-89.1965,1225.0,867c90cecf9d44a2c4305c239ace56cb,like,2023-05-01,10:00:00,2023-05
1228,27,Male,Blouse,Clothing,37,Illinois,L,Yellow,Spring,4.9,No,Store Pickup,Yes,Yes,19,Bank Transfer,Bi-Weekly,40.0417,-89.1965,1228.0,48ec328e4b403099487efa5130e3922b,view,2023-08-01,10:00:00,2023-08
1231,25,Male,Hat,Accessories,80,Illinois,L,Brown,Spring,4.6,No,Standard,Yes,Yes,49,Venmo,Monthly,40.0417,-89.1965,1231.0,bdac2c050952b15fce155f369b518e01,like,2023-11-01,10:00:00,2023-11
1382,30,Male,Shoes,Footwear,86,Illinois,L,Green,Winter,2.9,No,Standard,Yes,Yes,48,Venmo,Quarterly,40.0417,-89.1965,1382.0,37b3cbfaa0f7cdbb7b3156cf4aed563b,purchase,2023-10-10,08:00:00,2023-10
1416,54,Male,Belt,Accessories,90,Illinois,M,Blue,Winter,3.7,No,Free Shipping,Yes,Yes,12,Credit Card,Every 3 Months,40.0417,-89.1965,1416.0,9877963e03a185660971f68befd1d249,like,2023-11-13,08:00:00,2023-11
1451,25,Male,Dress,Clothing,44,Illinois,S,Teal,Winter,3.4,No,Free Shipping,Yes,Yes,25,Cash,Quarterly,40.0417,-89.1965,1451.0,3ad75debc25cacbdcf3fd8644685d523,purchase,2023-12-18,08:00:00,2023-12
1499,59,Male,Sweater,Clothing,32,Illinois,M,Teal,Summer,3.1,No,Standard,Yes,Yes,46,Venmo,Fortnightly,40.0417,-89.1965,1499.0,b9136072276f40aa7c0a8b1be3d28250,like,2023-02-02,10:00:00,2023-02
1539,56,Male,Dress,Clothing,65,Illinois,L,Charcoal,Fall,3.2,No,Standard,Yes,Yes,22,Venmo,Bi-Weekly,40.0417,-89.1965,1539.0,a21bab857b86f07573bea851506375d8,view,2023-11-18,08:00:00,2023-11
1542,24,Male,Handbag,Accessories,77,Illinois,S,Indigo,Winter,2.9,No,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,40.0417,-89.1965,1542.0,cd750dd8a8dbe8ce4a6376df6dcfcd6a,purchase,2023-11-21,08:00:00,2023-11
1614,26,Male,Jewelry,Accessories,31,Illinois,S,Black,Summer,4.0,No,Next Day Air,Yes,Yes,6,Credit Card,Fortnightly,40.0417,-89.1965,1614.0,b6ffbd9debae21f947def12ea33d15a9,like,2023-10-15,08:00:00,2023-10
1713,65,Male,T-shirt,Clothing,87,Illinois,S,Beige,Fall,3.8,No,2-Day Shipping,No,No,9,Cash,Fortnightly,40.0417,-89.1965,1713.0,5634a46ea1b449d8633ea35bc8888de3,like,2023-01-20,10:00:00,2023-01
1730,47,Male,Shorts,Clothing,21,Illinois,M,Brown,Winter,3.8,No,Store Pickup,No,No,12,Venmo,Fortnightly,40.0417,-89.1965,1730.0,1603668fd25c65096a7c87cffd07d974,purchase,2023-06-02,10:00:00,2023-06
1789,66,Male,Blouse,Clothing,41,Illinois,L,Pink,Summer,3.1,No,Store Pickup,No,No,23,Cash,Bi-Weekly,40.0417,-89.1965,1789.0,450900472e6ed6dfbf52ce122d48f719,view,2023-06-04,10:00:00,2023-06
1814,40,Male,Shorts,Clothing,62,Illinois,M,Olive,Spring,3.5,No,Free Shipping,No,No,24,PayPal,Weekly,40.0417,-89.1965,1814.0,eeaaf71235feaae48f9bfa48766828da,like,2023-01-05,10:00:00,2023-01
1825,58,Male,Pants,Clothing,47,Illinois,XL,Magenta,Winter,3.8,No,Express,No,No,31,Cash,Monthly,40.0417,-89.1965,1825.0,72924e8090be4ba1cba8e18a94c40edb,like,2023-12-05,10:00:00,2023-12
1872,56,Male,Jeans,Clothing,96,Illinois,XL,Violet,Fall,2.7,No,Standard,No,No,14,Cash,Every 3 Months,40.0417,-89.1965,1872.0,5b181474e6f55ed3c7f3ce73da629468,like,2023-06-28,10:00:00,2023-06
1877,54,Male,Skirt,Clothing,36,Illinois,M,Gray,Fall,2.6,No,Standard,No,No,20,Venmo,Quarterly,40.0417,-89.1965,1877.0,f22906d6acc8b880277de18101500d6b,view,2023-03-07,10:00:00,2023-03
1932,54,Male,Jewelry,Accessories,42,Illinois,S,Olive,Spring,2.7,No,Store Pickup,No,No,6,Debit Card,Every 3 Months,40.0417,-89.1965,1932.0,9edc3a7ac9498f29d8f143622e4c56cf,view,2023-11-23,08:00:00,2023-11
1976,53,Male,Jacket,Outerwear,77,Illinois,L,Turquoise,Fall,2.9,No,Express,No,No,4,Cash,Quarterly,40.0417,-89.1965,1976.0,ddb7283c754a0ef2ed583fb5cbf58617,purchase,2023-04-01,10:00:00,2023-04
2034,57,Male,Jeans,Clothing,55,Illinois,L,Olive,Summer,3.6,No,Express,No,No,33,Venmo,Annually,40.0417,-89.1965,2034.0,dc4dd4b13125b54100afb9df68ff32c7,purchase,2023-11-16,08:00:00,2023-11
2038,39,Male,Belt,Accessories,87,Illinois,S,Green,Summer,4.3,No,Express,No,No,7,Venmo,Bi-Weekly,40.0417,-89.1965,2038.0,d29521cac4bf6b542869d577527c7efd,view,2023-11-20,08:00:00,2023-11
2067,64,Male,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,No,Store Pickup,No,No,44,Debit Card,Fortnightly,40.0417,-89.1965,2067.0,0fbb9afc863f2652b6d716c9f79420da,like,2023-12-19,08:00:00,2023-12
2151,57,Male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,No,2-Day Shipping,No,No,12,Cash,Weekly,40.0417,-89.1965,2151.0,56e078427e56406e2c3462373b9b0eda,view,2023-11-03,10:00:00,2023-11
2207,46,Male,Sandals,Footwear,51,Illinois,L,Green,Spring,2.6,No,Store Pickup,No,No,25,Bank Transfer,Fortnightly,40.0417,-89.1965,2207.0,a20629c8292154e0290ac545f307e525,like,2023-06-05,10:00:00,2023-06
2236,40,Male,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,No,2-Day Shipping,No,No,44,Credit Card,Annually,40.0417,-89.1965,2236.0,6f823c7b260d66abf985100d999291cc,view,2023-04-06,10:00:00,2023-04
2332,61,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly,40.0417,-89.1965,2332.0,a2db7a96d1d72510cf3cda4d75f6bb46,purchase,2023-08-09,10:00:00,2023-08
2340,25,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly,40.0417,-89.1965,2340.0,af3dad3a794ffba7ff6851602c196b6b,like,2023-09-16,10:00:00,2023-09
2387,19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Standard,No,No,14,Venmo,Monthly,40.0417,-89.1965,2387.0,f3cc6fed6e969ddf5cdd360ced4609d2,view,2023-11-11,08:00:00,2023-11
2408,52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,No,Express,No,No,11,Credit Card,Bi-Weekly,40.0417,-89.1965,2408.0,a2ed812ea9fc07e46730d93ac2932d08,like,2023-02-12,08:00:00,2023-02
2497,67,Male,Scarf,Accessories,79,Illinois,S,Yellow,Summer,3.2,No,Store Pickup,No,No,37,Credit Card,Weekly,40.0417,-89.1965,2497.0,ae385597127363ac530864a67495dd43,view,2023-12-11,08:00:00,2023-12
2506,27,Male,Handbag,Accessories,75,Illinois,M,Cyan,Summer,3.5,No,Express,No,No,43,PayPal,Quarterly,40.0417,-89.1965,2506.0,9666d1fbb62d48cc0725ee80e0b5abb5,like,2023-11-21,08:00:00,2023-11
2521,64,Male,Jacket,Outerwear,56,Illinois,L,Magenta,Summer,3.1,No,Next Day Air,No,No,16,Cash,Every 3 Months,40.0417,-89.1965,2521.0,093ac0a0ef36ec9b61ba61080b17e1ec,view,2023-06-12,08:00:00,2023-06
2528,19,Male,Pants,Clothing,36,Illinois,M,Gold,Fall,3.6,No,Express,No,No,33,Bank Transfer,Every 3 Months,40.0417,-89.1965,2528.0,bea2390e156362d5554b92c36031785c,purchase,2023-12-13,08:00:00,2023-12
2649,51,Male,Pants,Clothing,84,Illinois,M,Gray,Spring,3.9,No,Next Day Air,No,No,14,PayPal,Bi-Weekly,40.0417,-89.1965,2649.0,d627d6ba2a8770967d65b48ed9bdd0f6,purchase,2023-11-04,10:00:00,2023-11
2665,22,Female,Jewelry,Accessories,84,Illinois,L,Silver,Winter,3.2,No,Store Pickup,No,No,37,PayPal,Weekly,40.0417,-89.1965,2665.0,ac38f5e3be8aa9d157b9ff91029c5eee,like,2023-04-27,10:00:00,2023-04
2670,39,Female,Belt,Accessories,28,Illinois,L,Teal,Spring,2.8,No,Free Shipping,No,No,31,Credit Card,Weekly,40.0417,-89.1965,2670.0,cf0b682df84339f1ac3a89022a65567e,view,2023-02-05,10:00:00,2023-02
2710,35,Female,Shirt,Clothing,54,Illinois,S,Cyan,Winter,2.9,No,Standard,No,No,9,Credit Card,Bi-Weekly,40.0417,-89.1965,2710.0,7214788607bfa24ac8a713e28ecf2a87,view,2023-11-06,10:00:00,2023-11
2759,32,Female,Blouse,Clothing,98,Illinois,M,Purple,Summer,3.2,No,Standard,No,No,8,Bank Transfer,Bi-Weekly,40.0417,-89.1965,2759.0,8c5faab4c05feb36f600bcc75fdf970f,purchase,2023-07-30,10:00:00,2023-07
2865,58,Female,Sweater,Clothing,43,Illinois,S,Maroon,Fall,3.6,No,Store Pickup,No,No,31,Venmo,Weekly,40.0417,-89.1965,2865.0,8aae078e719a912610d2046312225789,view,2023-11-24,08:00:00,2023-11
2991,69,Female,Shirt,Clothing,91,Illinois,M,Teal,Fall,4.2,No,Free Shipping,No,No,24,Venmo,Monthly,40.0417,-89.1965,2991.0,f82c56ff542774f6b432518a0fb09e73,like,2023-11-12,08:00:00,2023-11
38,35,Male,Jeans,Clothing,45,Indiana,S,Cyan,Summer,2.8,Yes,Store Pickup,Yes,Yes,10,PayPal,Weekly,39.8647,-86.2604,38.0,4832387affc268b3c9d6cca70dbdbcb4,view,2023-11-16,08:00:00,2023-11
75,49,Male,Gloves,Accessories,58,Indiana,L,Violet,Spring,4.5,Yes,Express,Yes,Yes,3,Cash,Monthly,39.8647,-86.2604,75.0,1195f9df08a6df42fdd8b1892c335889,purchase,2023-12-23,08:00:00,2023-12
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly,39.8647,-86.2604,191.0,3cb8cc66556c1b240fcdfdc9b89db022,like,2022-12-28,10:00:00,2022-12
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,39.8647,-86.2604,204.0,f2ebc91da22bc057f048bc35cea0bf6f,like,2023-10-01,10:00:00,2023-10
255,67,Male,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,4,PayPal,Bi-Weekly,39.8647,-86.2604,255.0,f686fb07d2973557ef45f532b928e458,purchase,2023-02-03,10:00:00,2023-02
297,25,Male,Sandals,Footwear,74,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly,39.8647,-86.2604,297.0,1415fed85fb0f78111c2572fdf57dcd2,purchase,2023-04-13,10:00:00,2023-04
391,25,Male,Gloves,Accessories,71,Indiana,M,Indigo,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,19,PayPal,Annually,39.8647,-86.2604,391.0,f9f41658f9fd5cb046389f632b947e74,view,2023-07-16,10:00:00,2023-07
433,47,Male,Shirt,Clothing,86,Indiana,S,Indigo,Fall,3.3,Yes,Free Shipping,Yes,Yes,26,Venmo,Weekly,39.8647,-86.2604,433.0,8fdb341a6b8b3241ee75f3ee426a6b63,purchase,2023-08-27,10:00:00,2023-08
495,38,Male,Boots,Footwear,68,Indiana,M,Indigo,Winter,4.5,Yes,Express,Yes,Yes,42,Debit Card,Weekly,39.8647,-86.2604,495.0,8aa4e1feb43f3e2dbf954ae83ed04145,like,2023-10-26,08:00:00,2023-10
515,64,Male,Skirt,Clothing,62,Indiana,S,Olive,Winter,4.3,Yes,Standard,Yes,Yes,47,PayPal,Quarterly,39.8647,-86.2604,515.0,c31c86aa12e45adebb6a1fb39cd372c5,like,2023-11-15,08:00:00,2023-11
585,70,Male,Socks,Clothing,94,Indiana,M,White,Spring,4.7,Yes,Free Shipping,Yes,Yes,20,Debit Card,Monthly,39.8647,-86.2604,585.0,67e15b8448411e7979e97815894e194d,view,2023-01-22,10:00:00,2023-01
608,47,Male,Hoodie,Clothing,23,Indiana,L,Purple,Fall,2.8,Yes,Next Day Air,Yes,Yes,44,Cash,Monthly,39.8647,-86.2604,608.0,b2888965b2eb97c91650669ae951765f,purchase,2023-10-30,08:00:00,2023-10
619,61,Male,Jacket,Outerwear,94,Indiana,L,Cyan,Spring,4.0,Yes,Express,Yes,Yes,21,Debit Card,Bi-Weekly,39.8647,-86.2604,619.0,75cee6637016dcdc96260946913551b1,view,2023-10-11,08:00:00,2023-10
647,51,Male,Boots,Footwear,54,Indiana,XL,Pink,Spring,4.9,Yes,Standard,Yes,Yes,19,Venmo,Bi-Weekly,39.8647,-86.2604,647.0,87fab8bbe3e8f7ae3f57816abfd588c8,like,2023-08-12,08:00:00,2023-08
687,70,Male,Sweater,Clothing,35,Indiana,L,Beige,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,33,Venmo,Fortnightly,39.8647,-86.2604,687.0,9d8ca24e5e2d531fb768aba114205c47,purchase,2023-01-15,10:00:00,2023-01
787,70,Male,Hat,Accessories,21,Indiana,S,Teal,Winter,4.8,Yes,Express,Yes,Yes,16,Bank Transfer,Every 3 Months,39.8647,-86.2604,787.0,508495177665755dfa5e9515ae6aaff2,like,2023-10-17,08:00:00,2023-10
945,54,Male,Belt,Accessories,97,Indiana,S,Gray,Spring,4.8,Yes,Express,Yes,Yes,39,Cash,Bi-Weekly,39.8647,-86.2604,945.0,ef5aa9dea0f09e0d71c0a84c5df1a2fb,view,2023-12-19,08:00:00,2023-12
948,57,Male,Blouse,Clothing,32,Indiana,M,Charcoal,Winter,3.9,Yes,Store Pickup,Yes,Yes,6,Cash,Every 3 Months,39.8647,-86.2604,948.0,3408a6f5dad0ca63a3ce1cf2759213ea,purchase,2023-12-22,08:00:00,2023-12
958,38,Male,Scarf,Accessories,23,Indiana,XL,Violet,Spring,4.7,Yes,Store Pickup,Yes,Yes,11,Cash,Quarterly,39.8647,-86.2604,958.0,5e840b8d466a44a5d0b657978e7fd6bf,purchase,2022-12-30,10:00:00,2022-12
972,47,Male,Sunglasses,Accessories,67,Indiana,M,Cyan,Summer,4.3,Yes,Next Day Air,Yes,Yes,15,Credit Card,Weekly,39.8647,-86.2604,972.0,2c05aa6dd0cd98a17e9b479e864ce72d,purchase,2023-01-13,10:00:00,2023-01
1119,49,Male,Belt,Accessories,65,Indiana,M,Purple,Summer,4.9,No,Standard,Yes,Yes,11,PayPal,Every 3 Months,39.8647,-86.2604,1119.0,cdc7642dd3f5c02e9cc53464848a295c,like,2023-08-01,10:00:00,2023-08
1180,20,Male,T-shirt,Clothing,33,Indiana,M,Blue,Summer,2.8,No,Free Shipping,Yes,Yes,44,Bank Transfer,Annually,39.8647,-86.2604,1180.0,21b7198fb7c1c769e2c90c168dee5123,like,2023-11-23,08:00:00,2023-11
1187,63,Male,Jeans,Clothing,68,Indiana,M,Beige,Summer,4.1,No,2-Day Shipping,Yes,Yes,27,Credit Card,Annually,39.8647,-86.2604,1187.0,04da0e22281febd33cd4855420fc526d,like,2023-11-30,08:00:00,2023-11
1192,34,Male,T-shirt,Clothing,70,Indiana,L,Charcoal,Winter,4.1,No,Free Shipping,Yes,Yes,50,Venmo,Quarterly,39.8647,-86.2604,1192.0,1f3872d5d1b093c2db02aa82527e51a7,view,2023-05-12,08:00:00,2023-05
1223,58,Male,Jeans,Clothing,69,Indiana,L,Magenta,Fall,3.4,No,Store Pickup,Yes,Yes,27,Bank Transfer,Annually,39.8647,-86.2604,1223.0,52a8732647b673f02426dd30ad19bf59,purchase,2023-03-01,10:00:00,2023-03
1229,55,Male,Jacket,Outerwear,55,Indiana,S,Yellow,Winter,3.9,No,Express,Yes,Yes,1,Cash,Annually,39.8647,-86.2604,1229.0,796b7975851363c90e20827f09e6bf22,like,2023-09-01,10:00:00,2023-09
1245,70,Male,Socks,Clothing,76,Indiana,S,Silver,Summer,3.9,No,2-Day Shipping,Yes,Yes,2,Cash,Monthly,39.8647,-86.2604,1245.0,02272f718ebaf7e8de77dd4c7e3c31f3,view,2023-01-25,10:00:00,2023-01
1252,56,Male,Shorts,Clothing,86,Indiana,XL,Orange,Spring,5.0,No,Next Day Air,Yes,Yes,43,Credit Card,Monthly,39.8647,-86.2604,1252.0,5579ed6febe0be42709656b2009a32ac,purchase,2023-01-02,10:00:00,2023-01
1256,30,Male,Hat,Accessories,68,Indiana,M,Peach,Fall,4.1,No,Standard,Yes,Yes,38,Cash,Fortnightly,39.8647,-86.2604,1256.0,d99891b52fbb2aeb8a5a7dc2dee8feb5,like,2023-05-02,10:00:00,2023-05
1299,29,Male,Pants,Clothing,81,Indiana,S,Indigo,Summer,3.0,No,Free Shipping,Yes,Yes,14,Bank Transfer,Fortnightly,39.8647,-86.2604,1299.0,9fcc5e9b29b2ac2f097ce0dfcc17e625,purchase,2023-05-11,08:00:00,2023-05
1325,39,Male,Jewelry,Accessories,77,Indiana,S,Orange,Summer,3.8,No,Free Shipping,Yes,Yes,11,Credit Card,Fortnightly,39.8647,-86.2604,1325.0,9d94f1c68631da611e3ab81bae6ff5d4,purchase,2023-01-12,08:00:00,2023-01
1340,36,Male,Belt,Accessories,56,Indiana,L,Olive,Winter,5.0,No,Next Day Air,Yes,Yes,5,Bank Transfer,Every 3 Months,39.8647,-86.2604,1340.0,425aa71d86ffcbcdba25892758fe6110,like,2023-12-16,08:00:00,2023-12
1353,65,Male,Hat,Accessories,89,Indiana,XL,Orange,Spring,4.5,No,Next Day Air,Yes,Yes,37,Credit Card,Bi-Weekly,39.8647,-86.2604,1353.0,9c5bd7c3813f7bd700d9d993d6a2e563,view,2023-01-01,00:00:00,2023-01
1357,49,Male,Jacket,Outerwear,61,Indiana,M,Cyan,Spring,4.0,No,Free Shipping,Yes,Yes,34,Bank Transfer,Annually,39.8647,-86.2604,1357.0,00ff655de78602b3912c92be580d2546,view,2022-12-31,10:00:00,2022-12
1366,28,Male,Handbag,Accessories,69,Indiana,M,Magenta,Winter,4.5,No,Store Pickup,Yes,Yes,18,Bank Transfer,Fortnightly,39.8647,-86.2604,1366.0,05b1536c4d7b70d888eb3aa41d380115,purchase,2023-09-01,10:00:00,2023-09
1473,39,Male,Hat,Accessories,24,Indiana,L,Turquoise,Spring,3.5,No,Store Pickup,Yes,Yes,11,Cash,Weekly,39.8647,-86.2604,1473.0,a0bceed20bf209a457e2cc0b773a2989,like,2023-07-01,10:00:00,2023-07
1516,39,Male,Jeans,Clothing,93,Indiana,S,Turquoise,Fall,3.9,No,2-Day Shipping,Yes,Yes,34,Cash,Weekly,39.8647,-86.2604,1516.0,e82db98f3c4cd6628d89bd74f6594a4c,like,2023-10-26,08:00:00,2023-10
