Customer ID,Age,Gender,Item Purchased,product_category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,product id,Interaction type,Date,Heure,Month,Product Name,customer_category,Selling Price,Model Number,Image,Product Url,Is Amazon Seller,Sub Category,Shipping Weight (lbs),Length,Width,Height
1145,41,Male,Jeans,Clothing,54,South Carolina,S,Indigo,Fall,4.4,No,2-Day Shipping,Yes,Yes,25,Bank Transfer,Fortnightly,1ff60bdb5f6037fdb24590b22e630603,like,2023-10-19,08:00:00,2023-10,Rockin' Rider Legend Animated Plush Spring Horse,Toys & Games,182.37,1-80054M,https://images-na.ssl-images-amazon.com/images/I/51Vj4Sw0OQL.jpg|https://images-na.ssl-images-amazon.com/images/I/41giHH8%2BjsL.jpg|https://images-na.ssl-images-amazon.com/images/I/51a6iOTpnwL.jpg|https://images-na.ssl-images-amazon.com/images/I/41PEOo%2Bi1sL.jpg|https://images-na.ssl-images-amazon.com/images/I/51lU8HLjrxL.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BJpq5znVL.jpg|https://images-na.ssl-images-amazon.com/images/I/A1uu0H%2B2i9L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Rockin-Rider-Legend-Animated-Spring/dp/B000OWDVYG,Y,Ride-On Toys & Accessories,24.9,12.5,38.1,23.0
1146,31,Male,Sneakers,Footwear,89,Nevada,L,Pink,Summer,3.0,No,Express,Yes,Yes,30,Cash,Every 3 Months,4b6b86b2b3dc1365799a984f9513dfbf,like,2023-10-20,08:00:00,2023-10,"Perler 42766 Bead Bucket, Multicolor","Arts, Crafts & Sewing",13.62,42766,https://images-na.ssl-images-amazon.com/images/I/5126meSLnaL.jpg|https://images-na.ssl-images-amazon.com/images/I/51dFWAU7t1L.jpg|https://images-na.ssl-images-amazon.com/images/I/513NfuTbhzL.jpg|https://images-na.ssl-images-amazon.com/images/I/41mYeM85LrL.jpg|https://images-na.ssl-images-amazon.com/images/I/51mXELsahYL.jpg|https://images-na.ssl-images-amazon.com/images/I/61yEOIT7zdL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Perler-Multi-Assorted-Fuse-Bucket/dp/B0000AW5SU,Y,Fuse & Perler Beads,1.2,6.5,5.9,4.5
1148,59,Male,Hat,Accessories,36,Tennessee,XL,Red,Winter,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Annually,6bfcc7c1a34b0541070b3c9958fa1d58,view,2023-10-22,08:00:00,2023-10,Met Alpha Epsilon City,Toys & Games,20.07,GMG4393,https://images-na.ssl-images-amazon.com/images/I/5107Ao%2B808L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Alpha-Epsilon-City-Goodman-Games/dp/1946231002,Y,Games & Accessories,4.84,10.2,2.1,11.9
1150,21,Male,Jewelry,Accessories,42,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,Yes,40,Venmo,Annually,148542ab75d3d2db9980410b314f953a,purchase,2023-10-24,08:00:00,2023-10,"Mexican Train – Game Forup to 8 Players Dominoes - Double-Twelve Domino Set - Colour-Dot Dominoes for Easy Play. World’S Most Popular Domino Game, from Tactic",Toys & Games,17.98,54039,https://images-na.ssl-images-amazon.com/images/I/61DBf7O1FSL.jpg|https://images-na.ssl-images-amazon.com/images/I/51VYMvcIxwL.jpg|https://images-na.ssl-images-amazon.com/images/I/51rCbwp6Y8L.jpg|https://images-na.ssl-images-amazon.com/images/I/511F6hBKWDL.jpg|https://images-na.ssl-images-amazon.com/images/I/51tzu1RyqnL.jpg|https://images-na.ssl-images-amazon.com/images/I/51lxNyv8euL.jpg|https://images-na.ssl-images-amazon.com/images/I/41or6JGt92L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Mexican-Train-Tin-Box-Game/dp/B01NBBAN2P,Y,Tile Games,3.65,2.4,8.1,8.1
1151,29,Male,Jewelry,Accessories,36,Kentucky,S,Red,Winter,2.7,No,Next Day Air,Yes,Yes,50,Venmo,Bi-Weekly,56e7628082483fbc470ec0abe824e2d0,purchase,2023-10-25,08:00:00,2023-10,Ultra Pro 50ct Pro-Matte Light Blue Standard Deck Protectors,Toys & Games,5.49,UP84188,https://images-na.ssl-images-amazon.com/images/I/41F07ReLBBL.jpg|https://images-na.ssl-images-amazon.com/images/I/31a20wKK-3L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Ultra-Pro-Pro-Matte-Standard-Protectors/dp/B00FDVZW40,Y,Cases,1.6,8.0,5.0,5.0
1152,41,Male,Blouse,Clothing,86,Ohio,M,Gray,Spring,4.2,No,Express,Yes,Yes,24,Credit Card,Weekly,b5247aea955ce4c28856f9b2cebefcfc,view,2023-10-26,08:00:00,2023-10,"LEGO City Rover Testing Drive 60225 Building Kit, New 2019 (202 Pieces)",Toys & Games,29.95,6251704,https://images-na.ssl-images-amazon.com/images/I/51nVZa9jIUL.jpg|https://images-na.ssl-images-amazon.com/images/I/413w0ghmc2L.jpg|https://images-na.ssl-images-amazon.com/images/I/51HF3xDHGaL.jpg|https://images-na.ssl-images-amazon.com/images/I/51W%2BhpBeKvL.jpg|https://images-na.ssl-images-amazon.com/images/I/51u-smIWgxL.jpg|https://images-na.ssl-images-amazon.com/images/I/41m6HT7I0IL.jpg|https://images-na.ssl-images-amazon.com/images/I/61Wv1lDvC9L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/LEGO-Rover-Testing-Building-Pieces/dp/B07PR1BDXC,Y,Building Sets,14.1,10.3,7.5,2.4
1153,62,Male,Handbag,Accessories,49,Connecticut,M,Gold,Fall,4.0,No,Standard,Yes,Yes,8,PayPal,Every 3 Months,c40065844511c768fb4fd41c28b85cfa,like,2023-10-27,08:00:00,2023-10,"Precious Moments Dolls by The Doll Maker, Linda Rick, Faith, Angel, 12 inch Doll",Toys & Games,43.45,6609,https://images-na.ssl-images-amazon.com/images/I/51EHD9yAMlL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Precious-Moments-Faith-Doll-12/dp/B01MXJXCQR,Y,Dolls,12.0,4.0,4.0,12.0
1154,27,Male,Shirt,Clothing,41,Idaho,M,Pink,Summer,4.0,No,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly,81fb288c513c24842a3b59cd5b571632,view,2023-10-28,08:00:00,2023-10,Buffalo Games - Darrell Bush - Season Finale - 1000 Piece Jigsaw Puzzle,Toys & Games,12.64,11247,https://images-na.ssl-images-amazon.com/images/I/61aFkH-uTXL.jpg|https://images-na.ssl-images-amazon.com/images/I/61yTM598KFL.jpg|https://images-na.ssl-images-amazon.com/images/I/51oKR821qkL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Buffalo-Games-Darrell-Season-Finale/dp/B078N85MNV,Y,Jigsaw Puzzles,1.31,0.1,19.8,26.8
1155,49,Male,Dress,Clothing,82,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,Yes,44,Credit Card,Bi-Weekly,cf1b1bca43afb1aafc5647a3af5ed1d1,like,2023-10-29,08:00:00,2023-10,Lauri Toddler Tote,Toys & Games,11.99,2116,https://images-na.ssl-images-amazon.com/images/I/51JGlhEcMKL.jpg|https://images-na.ssl-images-amazon.com/images/I/51qbq2ZntyL.jpg|https://images-na.ssl-images-amazon.com/images/I/51YE5bQ-1lL.jpg|https://images-na.ssl-images-amazon.com/images/I/51crLdeRIiL.jpg|https://images-na.ssl-images-amazon.com/images/I/61RQEEJU2ZL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/PlayMonster-2116-Lauri-Toddler-Tote/dp/B00006JBKT,Y,Building Sets,11.2,9.0,2.0,10.0
1158,37,Male,Belt,Accessories,66,Maryland,M,Charcoal,Fall,4.4,No,Standard,Yes,Yes,11,Cash,Quarterly,eb419b076aba904452bc1cf71595c0f8,view,2023-01-11,08:00:00,2023-01,Funko Pop! Ad Icons: Morton - Salt Girl,Unknown,10.99,45249,https://images-na.ssl-images-amazon.com/images/I/41-CT4siBVL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Funko-Pop-Ad-Icons-Morton/dp/B082QHKW3Y,Y,Unknown,4.0,2.5,2.5,3.8
1159,69,Male,Belt,Accessories,89,Nevada,L,Orange,Summer,4.0,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually,824bd666cabeeca9cb94ac542ca1ae63,like,2023-02-11,08:00:00,2023-02,Stacktopus Kids Game,Toys & Games,17.99,6970,https://images-na.ssl-images-amazon.com/images/I/516AgV%2Ba6aL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Gwo5a8OfL.jpg|https://images-na.ssl-images-amazon.com/images/I/51VjMI4lraL.jpg|https://images-na.ssl-images-amazon.com/images/I/51q%2BNM6ni9L.jpg|https://images-na.ssl-images-amazon.com/images/I/51KuVkhNa%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/51SLK5Pqh%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/61iDZZtUHQL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/PlayMonster-6970-Stacktopus-Kids-Game/dp/B082PN1F5T,Y,Games & Accessories,1.48,10.0,10.0,3.0
1160,66,Male,Handbag,Accessories,55,New Hampshire,L,Blue,Fall,3.6,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months,41e83d742bbae7aa786d411da0cdc43e,purchase,2023-03-11,08:00:00,2023-03,"Great Eastern GE-52682 Dragon Ball Z 9"" Son Gohan Child Stuffed Plush Plush",Toys & Games,15.37,GE-52682,https://images-na.ssl-images-amazon.com/images/I/41LZ4B92OAL.jpg|https://images-na.ssl-images-amazon.com/images/I/31dLs1UOU7L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Great-Eastern-GE-52682-Dragon-Stuffed/dp/B00WSY27Z2,Y,Plush Puppets,3.2,9.0,5.0,3.0
1161,37,Male,Scarf,Accessories,42,North Dakota,S,Blue,Summer,3.2,No,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly,a2de42d35ddfe7f05592618adca895dc,purchase,2023-04-11,08:00:00,2023-04,"Learning Resources New Sprouts Bushel of Veggies, 9 Colorful Veggies, Ages 18 mos+",Toys & Games,9.99,LER9721,https://images-na.ssl-images-amazon.com/images/I/51KFtSeUT2L.jpg|https://images-na.ssl-images-amazon.com/images/I/51u976EVuPL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ASYN-oCsL.jpg|https://images-na.ssl-images-amazon.com/images/I/51XHu-EcsZL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Learning-Resources-Sprouts-Bushel-Veggies/dp/B00ATWUE3M,Y,Play Food,11.4,5.8,5.8,5.8
1163,47,Male,Sandals,Footwear,92,North Carolina,M,Blue,Winter,4.2,No,Express,Yes,Yes,13,PayPal,Weekly,436d478039885800bcbb8159f0ab16f3,like,2023-06-11,08:00:00,2023-06,Yu-Gi-Oh! Trading Card Game Battle Kit 3: Sealed Play Battle Kit Box,Unknown,13.99,KON89836,https://images-na.ssl-images-amazon.com/images/I/51m%2Be2xqqjL.jpg|https://images-na.ssl-images-amazon.com/images/I/61Cyk%2BneiIL.jpg|https://images-na.ssl-images-amazon.com/images/I/61kQj9vRkjL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Yu-Gi-Oh-Trading-Card-Game-Battle/dp/B00LZDNSNC,Y,Unknown,11.2,1.5,9.0,9.0
1164,26,Male,Pants,Clothing,56,Tennessee,L,White,Summer,3.0,No,2-Day Shipping,Yes,Yes,24,Debit Card,Monthly,6f91882c6b5db403e57bb38bb08bfd4a,view,2023-07-11,08:00:00,2023-07,Redcat Racing Splash Proof 80A Brushless Electronic Speed Control with Banana Connectors,Toys & Games,107.03,HW-WP-SC8-RTR,https://images-na.ssl-images-amazon.com/images/I/51KXXrHlIvL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Redcat-Racing-Brushless-Electronic-Connectors/dp/B013320Y5M,Y,Remote & App Controlled Vehicle Parts,6.4,2.5,9.0,1.5
1165,68,Male,Dress,Clothing,96,Montana,M,Green,Winter,4.2,No,Standard,Yes,Yes,47,PayPal,Quarterly,9c5d3643fa3670072302b9467acb3aa8,purchase,2023-08-11,08:00:00,2023-08,"Manhattan Toy Wee Baby Stella Field Trip 12"" Baby Doll Outfit Set",Toys & Games,13.83,157260,https://images-na.ssl-images-amazon.com/images/I/41xP4Inn1ML.jpg|https://images-na.ssl-images-amazon.com/images/I/41otH7F3hGL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Manhattan-Toy-Stella-Field-Outfit/dp/B07PMF19XF,Y,Doll Accessories,2.88,7.5,0.5,10.0
1166,51,Male,T-shirt,Clothing,64,Wisconsin,M,Silver,Winter,2.9,No,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months,98d6cb9df1ae3ae2287983abffbd2e00,view,2023-09-11,08:00:00,2023-09,Melissa & Doug Playful Puppy Wooden Pull Toy for Beginner Walkers,Toys & Games,21.0,3028,https://images-na.ssl-images-amazon.com/images/I/41Umi86Qs7L.jpg|https://images-na.ssl-images-amazon.com/images/I/41l%2BWmsTLEL.jpg|https://images-na.ssl-images-amazon.com/images/I/51PZ34aAHXL.jpg|https://images-na.ssl-images-amazon.com/images/I/51-2Zrux0xL.jpg|https://images-na.ssl-images-amazon.com/images/I/51PmCfiuQuL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Melissa-Doug-Playful-Beginner-Walkers/dp/B002EI429Q,Y,Push & Pull Toys,1.65,6.2,6.5,10.5
1167,48,Male,Dress,Clothing,48,Connecticut,S,Lavender,Winter,3.7,No,Store Pickup,Yes,Yes,22,Venmo,Fortnightly,4b332e5a834bfd74a114609c2e55203e,like,2023-10-11,08:00:00,2023-10,"Rubies Star Wars Clone Wars Child's Deluxe Pre Vizsla Costume and Mask, Medium",Toys & Games,39.86,883993-M,https://images-na.ssl-images-amazon.com/images/I/41G56t44k5L.jpg|https://images-na.ssl-images-amazon.com/images/I/516mmCpZ9UL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ZwQkLFwbL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Rubies-Childs-Deluxe-Vizsla-Costume/dp/B003KN3O1G,Y,Costumes,1.32,15.8,11.7,6.7
1168,60,Male,Socks,Clothing,83,New Jersey,XL,Beige,Summer,3.6,No,Free Shipping,Yes,Yes,16,PayPal,Quarterly,a6978b304dedbd3e69e265a64e52d39e,view,2023-11-11,08:00:00,2023-11,ALEX Toys Artist Studio First Art Desk,Toys & Games,104.88,713N,https://images-na.ssl-images-amazon.com/images/I/41FYPRHkH2L.jpg|https://images-na.ssl-images-amazon.com/images/I/41FZ2zY17LL.jpg|https://images-na.ssl-images-amazon.com/images/I/41xvRHLYz2L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/ALEX-Toys-Artist-Studio-First/dp/B00ZCZZHA6,Y,Chalk,26.7,20.5,8.2,24.2
1169,68,Male,Scarf,Accessories,91,Mississippi,L,Violet,Summer,3.6,No,Standard,Yes,Yes,37,Debit Card,Fortnightly,24652081f3f5b74b6e57c5ca72dc8e53,like,2023-12-11,08:00:00,2023-12,"PDP Pixel Pals Ren & Stimpy Ren Collectible Lighted Figure, 878-040-NA-REN",Unknown,14.99,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,4.4,3.5,6.3
1171,57,Male,Skirt,Clothing,62,Illinois,S,Red,Spring,3.2,No,Express,Yes,Yes,33,Cash,Bi-Weekly,b86cdca131e9d32dd6a425a45b1fd3c3,purchase,2023-11-14,08:00:00,2023-11,RYAN'S WORLD YouTube Trunk- Red Titan,Unknown,12.97,JPL79225,https://images-na.ssl-images-amazon.com/images/I/512PvGWisyL.jpg|https://images-na.ssl-images-amazon.com/images/I/416KJzhrH2L.jpg|https://images-na.ssl-images-amazon.com/images/I/41MCk9qj9yL.jpg|https://images-na.ssl-images-amazon.com/images/I/41EB9LsrPzL.jpg|https://images-na.ssl-images-amazon.com/images/I/51AQZEQF01L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/RYANS-WORLD-YouTube-Trunk-Titan/dp/B07NDXX56W,Y,Unknown,1.57,6.8,11.0,8.0
1173,59,Male,Coat,Outerwear,68,Oregon,L,Peach,Spring,4.6,No,Store Pickup,Yes,Yes,42,Bank Transfer,Bi-Weekly,bb1d73fa8db2cc630fab58b850d40712,like,2023-11-16,08:00:00,2023-11,Monster Café Card Game,Toys & Games,8.94,247,https://images-na.ssl-images-amazon.com/images/I/51iVefIgNfL.jpg|https://images-na.ssl-images-amazon.com/images/I/512yUj4TYTL.jpg|https://images-na.ssl-images-amazon.com/images/I/51obTGWexTL.jpg|https://images-na.ssl-images-amazon.com/images/I/51bN5SH8pXL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Gamewright-247-Monster-Caf%C3%A9-Card/dp/B00BCRR91I,Y,Card Games,5.6,4.0,5.6,1.5
1174,44,Male,Jewelry,Accessories,76,South Dakota,M,Indigo,Winter,2.5,No,Express,Yes,Yes,42,Cash,Bi-Weekly,b83749355619f85c24877ae7ad584d2c,purchase,2023-11-17,08:00:00,2023-11,Sweet Jojo Designs 3-Piece All Star Sports Children's Full/Queen Boys Bedding Set,Home & Kitchen,99.99,B001GWUEC0,https://images-na.ssl-images-amazon.com/images/I/51k4M0hckJL.jpg|https://images-na.ssl-images-amazon.com/images/I/51hx83fAbiL.jpg|https://images-na.ssl-images-amazon.com/images/I/41FjBJK3%2BHL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Sweet-Jojo-Designs-3-Piece-Childrens/dp/B001GWUEC0,N,Comforter Sets,7.85,86.0,86.0,1.5
1175,42,Male,Backpack,Accessories,31,Michigan,M,Black,Winter,4.3,No,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly,5c80a34d5f6edf911efec8f3321725e7,purchase,2023-11-18,08:00:00,2023-11,Zing Firetek Rocket Copter,Toys & Games,12.0,FT834,https://images-na.ssl-images-amazon.com/images/I/41K-iM0XSkL.jpg|https://images-na.ssl-images-amazon.com/images/I/511gq9fkzNL.jpg|https://images-na.ssl-images-amazon.com/images/I/51iQqAqzPBL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Zing-FT834-Firetek-Rocket-Copter/dp/B01FFB4Y6E,Y,Novelty & Gag Toys,6.4,7.8,2.0,12.2
1176,35,Male,Belt,Accessories,81,New Jersey,M,Beige,Spring,4.1,No,Store Pickup,Yes,Yes,26,PayPal,Quarterly,19b2cb16986d3c5629eab9007cbb943c,view,2023-11-19,08:00:00,2023-11,Jay Franco Star Wars Chewie 3 Piece Twin Sheet Set,Home & Kitchen,26.48,JF24397TCD,https://images-na.ssl-images-amazon.com/images/I/31QzYrIxiaL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Ag1jdsfaL.jpg|https://images-na.ssl-images-amazon.com/images/I/41yir3939BL.jpg|https://images-na.ssl-images-amazon.com/images/I/510-AFaeLqL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Jay-Franco-Chewie-Sheet-White/dp/B07JFM2F5G,Y,Sheet & Pillowcase Sets,1.85,39.0,75.0,10.0
1178,54,Male,Skirt,Clothing,21,Iowa,M,Black,Spring,4.8,No,Standard,Yes,Yes,24,Debit Card,Monthly,30368388cf1fcfa3e7af193c14b3f924,view,2023-11-21,08:00:00,2023-11,Bigjigs Toys BJ756 Inset Puzzle Numbers,Toys & Games,5.99,BJ756,https://images-na.ssl-images-amazon.com/images/I/51REL0x5fIL.jpg|https://images-na.ssl-images-amazon.com/images/I/51kBxjJUUVL.jpg|https://images-na.ssl-images-amazon.com/images/I/51tX5RuS9eL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Bigjigs-Toys-BJ756-Puzzle-Numbers/dp/B00829WFEK,Y,Pegged Puzzles,1.2,8.5,12.0,0.2
1179,37,Male,Dress,Clothing,22,South Carolina,M,Teal,Spring,4.9,No,Express,Yes,Yes,23,Debit Card,Annually,2b63cd8ac2359912d0cec55c24ef9e18,like,2023-11-22,08:00:00,2023-11,Hape Wooden Doll House Furniture Media Room Set,Toys & Games,19.5,E3452,https://images-na.ssl-images-amazon.com/images/I/41v3RV3ObpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41MUCDKi0KL.jpg|https://images-na.ssl-images-amazon.com/images/I/41DvTenmLkL.jpg|https://images-na.ssl-images-amazon.com/images/I/41SMC1dqNnL.jpg|https://images-na.ssl-images-amazon.com/images/I/518etGLCFxL.jpg|https://images-na.ssl-images-amazon.com/images/I/51be-rvMSlL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Hape-Wooden-House-Furniture-Media/dp/B00712O4H0,Y,Furniture,1.05,7.8,3.9,10.1
1180,20,Male,T-shirt,Clothing,33,Indiana,M,Blue,Summer,2.8,No,Free Shipping,Yes,Yes,44,Bank Transfer,Annually,21b7198fb7c1c769e2c90c168dee5123,like,2023-11-23,08:00:00,2023-11,"LEGO Creator 3in1 Deep Sea Creatures 31088 Make a Shark, Squid, Angler Fish, and Crab with this Sea Animal Toy Building Kit (230 Pieces)",Toys & Games,12.9,6250778,https://images-na.ssl-images-amazon.com/images/I/51yVTDwt79L.jpg|https://images-na.ssl-images-amazon.com/images/I/312P3uDtaTL.jpg|https://images-na.ssl-images-amazon.com/images/I/419SiFA3H-L.jpg|https://images-na.ssl-images-amazon.com/images/I/51kK1WaizUL.jpg|https://images-na.ssl-images-amazon.com/images/I/519TdX8MA3L.jpg|https://images-na.ssl-images-amazon.com/images/I/319p8IysR1L.jpg|https://images-na.ssl-images-amazon.com/images/I/31DtAPWEjPL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/LEGO-Creator-Creatures-31088-Building/dp/B07GWZNF91,Y,Gear Sets,11.2,10.3,5.5,1.9
1181,23,Male,Skirt,Clothing,23,Oregon,S,Beige,Spring,4.9,No,Standard,Yes,Yes,34,Cash,Monthly,cbcf55c81b2cd18392d38483f970fee5,purchase,2023-11-24,08:00:00,2023-11,"DC Collectibles Harley Quinn Pink, White & Black: Valentine's Variant by Stanley Artgerm Lau Resin Statue",Toys & Games,62.8,JUL180806,https://images-na.ssl-images-amazon.com/images/I/41OKqJ%2BIz0L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/DC-Collectibles-Harley-Quinn-White/dp/B07DZJKGYM,Y,Statues,13.1,5.0,4.0,7.5
1182,61,Male,Shorts,Clothing,96,New York,L,Teal,Summer,3.5,No,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly,64e1c685c377d299a74eb4fefbebe744,view,2023-11-25,08:00:00,2023-11,"AMAV Toys Kids DIY Unicorn Painting Multicolor Kit, for Kids Ages 3+. Fun Arts & Crafts Activity. Ideal Gift for Christmas & Birthdays",Toys & Games,12.99,Unknown,https://images-na.ssl-images-amazon.com/images/I/51W%2BgyjbV2L.jpg|https://images-na.ssl-images-amazon.com/images/I/51ITYDtKLIL.jpg|https://images-na.ssl-images-amazon.com/images/I/51vr8XHSJcL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/AMAV-Toys-3410-Color-Multicolor/dp/B07FKYMTGW,Y,Craft Kits,12.8,9.5,2.0,11.4
1183,37,Male,Jewelry,Accessories,21,New Mexico,M,Maroon,Spring,3.8,No,Express,Yes,Yes,45,PayPal,Quarterly,a5adade052521aadb1250661d012bf28,like,2023-11-26,08:00:00,2023-11,"RPM 70632 Front Upper and Lower A-Arms for Helion Dominus SC, SCV2 and Tr",Toys & Games,9.6,RPM70632,https://images-na.ssl-images-amazon.com/images/I/51k6s1uDGAL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/RPM-70632-Front-Helion-Dominus/dp/B00TKI42AW,Y,Remote & App Controlled Vehicle Parts,0.8,3.2,0.5,27.0
1184,23,Male,Pants,Clothing,39,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly,aca947573a4eb994c8999dd726215a7f,purchase,2023-11-27,08:00:00,2023-11,Klutz Grow Your Own Crystal Mini Worlds Science & Activity Kit,Toys & Games,14.79,827123,https://images-na.ssl-images-amazon.com/images/I/61c7OOLZNcL.jpg|https://images-na.ssl-images-amazon.com/images/I/61ePDIrH%2BuL.jpg|https://images-na.ssl-images-amazon.com/images/I/41obff%2Bt6IL.jpg|https://images-na.ssl-images-amazon.com/images/I/51YZyxSsrkL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZTxHO45WL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Klutz-Grow-Your-Crystal-Worlds/dp/1338271237,Y,Science Kits & Toys,1.1,8.0,1.0,9.0
